UTM E, UTM N
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
0.0 ,  0.0
369342.78211697564 ,  3280316.858288793
369342.78211697564 ,  3280316.858288793
369342.78211697564 ,  3280316.858288793
369342.78211697564 ,  3280316.858288793
369342.78211697564 ,  3280316.858288793
369342.6814399804 ,  3280316.5269631464
369342.6814399804 ,  3280316.5269631464
369342.6814399804 ,  3280316.5269631464
369342.6814399804 ,  3280316.5269631464
369342.6814399804 ,  3280316.5269631464
369342.94358692353 ,  3280316.5245058457
369342.7247069142 ,  3280316.5348150018
369342.4669105884 ,  3280316.5451302794
369342.1841771794 ,  3280316.545766234
369341.9050164456 ,  3280316.5406207764
369342.09565492754 ,  3280316.7426526733
369341.8342090091 ,  3280316.744838112
369341.5586379208 ,  3280316.7521628123
369341.2759035113 ,  3280316.7540645264
369341.02156163414 ,  3280316.746871263
369341.2184732167 ,  3280316.528091835
369340.96126874787 ,  3280316.5078834305
369340.69988664804 ,  3280316.5039880103
369340.43145797466 ,  3280316.5133852004
369340.15936212754 ,  3280316.5178576643
369340.14709806466 ,  3280316.3307978143
369339.87504579977 ,  3280316.3240447254
369339.6071398188 ,  3280316.3050834406
369339.3395325563 ,  3280316.282017584
369339.0594092203 ,  3280316.243620556
369339.18016547646 ,  3280315.9873430687
369338.90135296294 ,  3280315.9730419163
369338.62586951064 ,  3280315.9746028986
369338.3654550969 ,  3280315.998573725
369338.0841255502 ,  3280316.026737212
369338.5996235418 ,  3280315.813849489
369338.32807435555 ,  3280315.831169968
369338.0489042518 ,  3280315.8344469327
369337.78030298505 ,  3280315.833415573
369337.50825818314 ,  3280315.826675028
369337.8284219002 ,  3280315.475199069
369337.7579598127 ,  3280315.4695793316
369337.2045141822 ,  3280315.429782935
369337.13424848014 ,  3280315.422087589
369336.6504235071 ,  3280315.36059387
369336.76272037526 ,  3280314.5645315
369336.4925387217 ,  3280314.5097789643
369336.2203729747 ,  3280314.4475764027
369335.9505549388 ,  3280314.375792947
369335.6920918591 ,  3280314.2907970925
369335.96178122866 ,  3280313.413902312
369335.723143255 ,  3280313.290633504
369335.4640022712 ,  3280313.145813014
369335.21824487165 ,  3280312.999033631
369334.9860018796 ,  3280312.844097893
369335.2014263265 ,  3280312.2747924714
369334.9823526273 ,  3280312.1074641477
369334.7526801254 ,  3280311.913861036
369334.53303683427 ,  3280311.7141344654
369334.33490170224 ,  3280311.5174754723
369334.5496717713 ,  3280311.8056601263
369334.3585634735 ,  3280311.5784914307
369334.19020154 ,  3280311.3557799133
369334.03459649923 ,  3280311.123984204
369333.8945055468 ,  3280310.8824927444
369334.1061843707 ,  3280310.915347009
369333.9792971868 ,  3280310.654832522
369333.88029507804 ,  3280310.3977140114
369333.7959444618 ,  3280310.127891084
369333.7322623126 ,  3280309.8562349663
369334.14873946965 ,  3280310.0818257006
369334.1124744565 ,  3280309.773013372
369334.0775693535 ,  3280309.446183321
369334.0571435608 ,  3280309.1500213705
369334.05055873236 ,  3280308.860383305
369334.15871440555 ,  3280308.31663979
369334.0944783605 ,  3280308.0932963383
369333.9709896224 ,  3280307.8390475144
369333.8612324325 ,  3280307.5900464645
369333.7647498844 ,  3280307.3280844414
369334.0928658368 ,  3280307.553664267
369334.016630977 ,  3280307.281410858
369333.9465302209 ,  3280307.0221337024
369333.8553872248 ,  3280306.7698491616
369333.73850631376 ,  3280306.568396547
369334.02381031046 ,  3280307.0624417253
369333.8500004971 ,  3280306.912634981
369333.6485798835 ,  3280306.7689888277
369333.45296974125 ,  3280306.623393913
369333.2297009687 ,  3280306.449953036
369333.49222949555 ,  3280305.7455066433
369333.3873322319 ,  3280305.6507313433
369333.1410045327 ,  3280305.4174794867
369332.91821900854 ,  3280305.1760929576
369332.75022027176 ,  3280304.9710967694
369333.02679483284 ,  3280305.154475349
369332.8751347197 ,  3280304.932789188
369332.7525277941 ,  3280304.7343632155
369332.58698829485 ,  3280304.4463252886
369332.4595212389 ,  3280304.1861269926
369332.88149445964 ,  3280304.484191204
369332.7870051852 ,  3280304.225265552
369332.7051379198 ,  3280303.9473056556
369332.64272568387 ,  3280303.6897049313
369332.5875040041 ,  3280303.4196183207
369332.80698529596 ,  3280303.878330821
369332.77238852676 ,  3280303.6049437462
369332.74050365 ,  3280303.295584817
369332.73275546165 ,  3280303.0201482745
369332.738167099 ,  3280302.7304011905
369332.9530165959 ,  3280302.5466745673
369332.989061716 ,  3280302.2306375504
369333.03362394363 ,  3280301.912133511
369333.0866608837 ,  3280301.6200417615
369333.16026303265 ,  3280301.3070021733
369333.6758312924 ,  3280301.4270554944
369333.77123246394 ,  3280301.0944084967
369333.79724711983 ,  3280300.816429957
369333.8254290033 ,  3280300.5067019504
369333.87670773925 ,  3280300.2215572936
369334.3369042674 ,  3280301.186413058
369334.43236405373 ,  3280300.8571573207
369334.53562046867 ,  3280300.5638315957
369334.64375993964 ,  3280300.283579688
369334.75501402625 ,  3280300.0236490034
369335.32962307706 ,  3280300.56235144
369335.4692662026 ,  3280300.288415477
369335.63049174467 ,  3280300.01427347
369335.81594461453 ,  3280299.7429633834
369336.0126105219 ,  3280299.479643171
369336.3510191896 ,  3280300.3522350527
369336.56032477337 ,  3280300.1222528294
369336.7747595701 ,  3280299.9119230513
369336.99362938013 ,  3280299.7114094314
369337.2024474014 ,  3280299.4809634574
369337.4045984172 ,  3280298.908696111
369337.6228156189 ,  3280298.677312183
369337.8381332592 ,  3280298.4730703114
369337.9490007359 ,  3280298.3797757393
369338.179587346 ,  3280298.198450709
369338.3167646178 ,  3280297.660372487
369338.40785090486 ,  3280297.59948461
369338.6351289895 ,  3280297.4498063037
369338.7411972661 ,  3280297.3795420635
369339.0841435518 ,  3280297.124159904
369338.9410547305 ,  3280296.835799234
369339.17173429806 ,  3280296.6986301546
369339.4187128978 ,  3280296.603018953
369339.666791391 ,  3280296.520239407
369339.93639102805 ,  3280296.435101113
369339.54595499625 ,  3280295.9945979407
369339.73985700076 ,  3280295.9180505616
369339.9914487503 ,  3280295.8054093975
369340.24052441824 ,  3280295.69579999
369340.49497814145 ,  3280295.5808806513
369339.98333380686 ,  3280294.0906798244
369340.2241539109 ,  3280293.9799889955
369340.4664099542 ,  3280293.8726216974
369340.7156149746 ,  3280293.7723913947
369340.9610792452 ,  3280293.6821188796
369340.6517052929 ,  3280292.886091354
369340.88679983944 ,  3280292.8215107284
369341.1584255893 ,  3280292.7569411285
369341.42066816473 ,  3280292.698826095
369341.6835638886 ,  3280292.6438116613
369341.43400800944 ,  3280292.4562809635
369341.70156175003 ,  3280292.4066482913
369341.9746796621 ,  3280292.3712438135
369342.236167662 ,  3280292.3670188137
369342.5255976619 ,  3280292.3812730988
369342.42881592654 ,  3280292.716934995
369342.7249293164 ,  3280292.7380036013
369342.9998906051 ,  3280292.7577266614
369343.27810383297 ,  3280292.7812591037
369343.5385906539 ,  3280292.804636985
369343.0914572407 ,  3280292.7181183854
369343.3513986507 ,  3280292.746960162
369343.6244880416 ,  3280292.784116066
369343.9043205519 ,  3280292.8245726684
369344.14961035945 ,  3280292.8566964753
369344.44979798154 ,  3280292.904363934
369344.7222640636 ,  3280292.9462879933
369345.00131208723 ,  3280292.9918482206
369345.2863274564 ,  3280293.044295059
369345.56369887205 ,  3280293.0989897256
369345.8360977436 ,  3280293.160278188
369346.1115742928 ,  3280293.2239402803
369346.39190276945 ,  3280293.297469049
369346.6924763264 ,  3280293.3773707976
369346.9576356044 ,  3280293.4527770514
369347.20481005195 ,  3280293.526709471
369347.44335166283 ,  3280293.6044594357
369347.675173464 ,  3280293.708891113
369347.9095949191 ,  3280293.832615143
369348.15715285775 ,  3280293.961731132
369348.399813468 ,  3280294.084909053
369348.64081831096 ,  3280294.211293124
369348.88788219163 ,  3280294.3252739604
369349.13055135426 ,  3280294.44041503
369349.37684206077 ,  3280294.5561497267
369349.61214935005 ,  3280294.692527805
369349.84785201563 ,  3280294.8486839496
369350.0730541235 ,  3280295.001457425
369350.29740212957 ,  3280295.167655771
369350.5005354903 ,  3280295.326718681
369350.7208518381 ,  3280295.5039201207
369350.9267828587 ,  3280295.67637374
369351.13879148714 ,  3280295.8469937295
369351.3454797941 ,  3280296.007220759
369351.54603989254 ,  3280296.163829391
369351.7408906261 ,  3280296.3104537167
369351.9389186871 ,  3280296.4587224
369352.1155803114 ,  3280296.610941998
369352.2829165396 ,  3280296.7881551804
369352.4287609181 ,  3280296.974681347
369352.56729550316 ,  3280297.1579253613
369352.72627826 ,  3280297.3787853476
369352.879296793 ,  3280297.5952181914
369353.0301101042 ,  3280297.81748771
369353.18827254145 ,  3280298.038934345
369361.56999207655 ,  3280307.610879163
369361.70997785905 ,  3280307.8191247666
369361.85437302873 ,  3280308.041408119
369361.9628065584 ,  3280308.2634172062
369362.0390077512 ,  3280308.498571154
369359.8780085562 ,  3280309.5185723687
369359.9447878345 ,  3280309.7677817247
369360.0104134996 ,  3280310.0136414445
369360.0715464568 ,  3280310.257011851
369360.13365270605 ,  3280310.514698851
369359.3933875388 ,  3280310.4241714277
369359.4359747975 ,  3280310.6678624107
369359.4734943076 ,  3280310.8980835276
369359.5065726442 ,  3280311.139664642
369359.5298653491 ,  3280311.3753129975
369361.76698785834 ,  3280308.5009947163
369361.7693894399 ,  3280308.7377515174
369361.77314570587 ,  3280308.9886433855
369361.77412152983 ,  3280309.2289653076
369361.7981130684 ,  3280309.4679408753
369362.07337795984 ,  3280308.9398123
369362.10658921313 ,  3280309.1813924047
369362.13449238846 ,  3280309.4165198826
369362.1545960264 ,  3280309.6168231764
369362.19926197536 ,  3280309.8312829016
369362.76208250935 ,  3280308.4749164055
369362.8191427842 ,  3280308.7301209616
369362.87238588964 ,  3280308.986175822
369362.9217287217 ,  3280309.2069229623
369362.98729049315 ,  3280309.4380801287
369362.7920298643 ,  3280308.910109929
369362.8924823732 ,  3280309.1438836516
369362.9969732982 ,  3280309.383627078
369363.09301505744 ,  3280309.6077828915
369363.19408884115 ,  3280309.852821758
369363.0893166505 ,  3280309.0419708327
369363.1784320306 ,  3280309.276547883
369363.2710552593 ,  3280309.521116718
369363.3556825094 ,  3280309.761092651
369363.4317096875 ,  3280309.9778749123
369363.28286800656 ,  3280309.596202428
369363.3647494233 ,  3280309.851999901
369363.45013148023 ,  3280310.1029401384
369363.52759054257 ,  3280310.334164802
369363.60560139146 ,  3280310.576375413
369363.09194292035 ,  3280310.48379544
369363.1722330372 ,  3280310.7438175874
369363.24133496016 ,  3280310.992390949
369363.31636318454 ,  3280311.253978292
369363.37902011105 ,  3280311.4932936192
369363.47974868905 ,  3280310.7125462377
369363.550419507 ,  3280310.9643532084
369363.6167825529 ,  3280311.213670277
369363.68113687926 ,  3280311.4671662804
369363.7493036531 ,  3280311.719651921
369364.44221657683 ,  3280310.476772524
369364.51295874506 ,  3280310.7395466683
369364.57383602427 ,  3280310.9938955987
369364.6357163347 ,  3280311.262520943
369364.70082762226 ,  3280311.5231046374
369364.92877877323 ,  3280311.1518424028
369364.9799695115 ,  3280311.4011045927
369365.0359654753 ,  3280311.627491079
369365.1017335862 ,  3280311.873310428
369365.16553172114 ,  3280312.1123283384
369365.23467819934 ,  3280311.8078586836
369365.29775938595 ,  3280312.0616743364
369365.35621071036 ,  3280312.298430084
369365.4166693216 ,  3280312.571013002
369365.4756925946 ,  3280312.847526719
369364.951981451 ,  3280313.4654158982
369365.00223650417 ,  3280313.725675579
369365.04953137256 ,  3280313.990082972
369365.0869997355 ,  3280314.255963641
369365.0893077244 ,  3280314.5103022885
369363.00439649355 ,  3280316.353421812
369362.9655945989 ,  3280316.6583501655
369362.9184160392 ,  3280316.8867017436
369362.83934169315 ,  3280317.1208887105
369362.7474898809 ,  3280317.3506060485
369361.1545578949 ,  3280317.2635891796
369361.06601318554 ,  3280317.4870131044
369360.96563744714 ,  3280317.7246736893
369360.8606781117 ,  3280317.968073093
369360.729776272 ,  3280318.2140173195
369360.70857047633 ,  3280318.2010205747
369360.4920198115 ,  3280318.45291248
369360.30545663845 ,  3280318.6558413203
369360.11335940997 ,  3280318.853555336
369359.9190160879 ,  3280319.038925627
369358.6456660837 ,  3280319.8177489634
369358.33818534476 ,  3280320.0888818298
369358.11539314786 ,  3280320.26286857
369357.90786203125 ,  3280320.4038998364
369357.66420511133 ,  3280320.554142502
369356.69113351795 ,  3280321.4586649975
369356.4479317902 ,  3280321.5957602365
369356.20089400583 ,  3280321.718041064
369355.94571101863 ,  3280321.8215781646
369355.69054184697 ,  3280321.905453384
369355.89315471274 ,  3280321.637569196
369355.6116475711 ,  3280321.7064033896
369355.36416402855 ,  3280321.744208295
369355.05316928285 ,  3280321.7477908563
369354.7564255612 ,  3280321.740903717
369355.585229659 ,  3280321.0163598126
369355.30359854276 ,  3280320.9916460495
369355.0310060264 ,  3280320.950551319
369354.7731633145 ,  3280320.9067778327
369354.53366236587 ,  3280320.897062273
369355.40093307156 ,  3280320.0405215737
369355.1253046476 ,  3280320.036249679
369354.85730253626 ,  3280320.0182462255
369354.5764981755 ,  3280319.985470475
369354.3013012947 ,  3280319.985654728
369355.2229631332 ,  3280319.50093514
369354.9760483131 ,  3280319.515709656
369354.72160021774 ,  3280319.513791378
369354.4390764183 ,  3280319.5034058164
369354.1672026847 ,  3280319.495933146
369355.16536396724 ,  3280317.846413562
369354.8715788669 ,  3280317.889169939
369354.5585342981 ,  3280317.919604699
369354.2763602525 ,  3280317.9375355886
369353.972515915 ,  3280317.941286673
369353.4618889588 ,  3280319.498293896
369353.18628803414 ,  3280319.492832374
369352.9183940936 ,  3280319.509477104
369352.6507929979 ,  3280319.5584821664
369352.38296323817 ,  3280319.606661671
369352.6684394272 ,  3280319.211753411
369352.40225698624 ,  3280319.247724017
369352.11099240795 ,  3280319.2825701297
369351.82960177533 ,  3280319.310179936
369351.54702857166 ,  3280319.353867402
369351.8302620373 ,  3280319.014882937
369351.56883573945 ,  3280319.090488069
369351.30317490816 ,  3280319.1641092068
369351.0372540608 ,  3280319.2367079523
369350.76754125126 ,  3280319.2934527043
369350.35866399563 ,  3280320.681112159
369350.0770633275 ,  3280320.7321193307
369349.82283360395 ,  3280320.817783274
369349.5721088886 ,  3280320.923540871
369349.3219527448 ,  3280321.0213295617
369349.81167513505 ,  3280321.2766463975
369349.54813534167 ,  3280321.3688034136
369349.2965448357 ,  3280321.4522331445
369349.0352559615 ,  3280321.5281619593
369348.77047079755 ,  3280321.59099095
369348.63715969 ,  3280322.00218002
369348.6647565679 ,  3280321.9960278207
369348.6613094236 ,  3280321.99680783
369348.6613094236 ,  3280321.99680783
369348.6613094236 ,  3280321.99680783
369349.31951585825 ,  3280321.2154141827
369349.31951585825 ,  3280321.2154141827
369349.31951585825 ,  3280321.2154141827
369349.31951585825 ,  3280321.2154141827
369349.31951585825 ,  3280321.2154141827
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
369350.08101579524 ,  3280320.098208522
